dataset,batch_size,seed_size,acq_name,clf,rep,trial_idx,iter_idx,train_size,score,init,ts
dbpedia5,500,500,real,RF,wordvecs,2,0,1000,0.9087111896828578,init_random,2024-03-09 16:02:05.737095
dbpedia5,500,500,real,RF,wordvecs,2,1,1500,0.9207430410693,init_random,2024-03-09 16:02:51.113385
dbpedia5,500,500,real,RF,wordvecs,2,2,2000,0.927055110928724,init_random,2024-03-09 16:03:43.457963
dbpedia5,500,500,real,RF,wordvecs,2,3,2500,0.9329355263826729,init_random,2024-03-09 16:05:05.591955
dbpedia5,500,500,real,RF,wordvecs,2,4,3000,0.9230574379087342,init_random,2024-03-09 16:06:26.462933
dbpedia5,500,500,real,RF,wordvecs,2,5,3500,0.9305304461198546,init_random,2024-03-09 16:08:17.457573
dbpedia5,500,500,real,RF,wordvecs,2,6,4000,0.9321116024968004,init_random,2024-03-09 16:11:08.436332
dbpedia5,500,500,real,RF,wordvecs,2,7,4500,0.936455774994306,init_random,2024-03-09 16:13:56.234544
dbpedia5,500,500,real,RF,wordvecs,2,8,5000,0.9352820941756268,init_random,2024-03-09 16:16:26.445522
imdb,500,500,cal,LinearSVC,MPNet,0,-1,500,0.8156449574091811,init_random,2024-03-09 16:35:39.035970
imdb,500,500,cal,LinearSVC,MPNet,0,0,1000,0.8269610662399041,init_random,2024-03-09 16:35:43.581589
imdb,500,500,cal,LinearSVC,MPNet,0,1,1500,0.8532,init_random,2024-03-09 16:35:52.019832
imdb,500,500,cal,LinearSVC,MPNet,0,2,2000,0.8561693410567397,init_random,2024-03-09 16:36:02.349825
imdb,500,500,cal,LinearSVC,MPNet,0,3,2500,0.8661997377514861,init_random,2024-03-09 16:36:18.705275
imdb,500,500,cal,LinearSVC,MPNet,0,4,3000,0.8681461983747849,init_random,2024-03-09 16:36:33.659416
imdb,500,500,cal,LinearSVC,MPNet,0,5,3500,0.8703974908954237,init_random,2024-03-09 16:36:48.313752
imdb,500,500,cal,LinearSVC,MPNet,0,6,4000,0.8749218261413383,init_random,2024-03-09 16:37:03.982200
imdb,500,500,cal,LinearSVC,MPNet,0,7,4500,0.8761908430747538,init_random,2024-03-09 16:37:23.678185
imdb,500,500,cal,LinearSVC,MPNet,0,8,5000,0.8745702530812207,init_random,2024-03-09 16:37:47.830367
imdb,500,500,cal,LinearSVC,MPNet,1,-1,500,0.8522939115790524,init_random,2024-03-09 17:01:26.082894
imdb,500,500,cal,LinearSVC,MPNet,1,0,1000,0.836804963567009,init_random,2024-03-09 17:01:32.450186
imdb,500,500,cal,LinearSVC,MPNet,1,1,1500,0.8513716952256387,init_random,2024-03-09 17:01:43.086876
imdb,500,500,cal,LinearSVC,MPNet,1,2,2000,0.8489982544198211,init_random,2024-03-09 17:01:56.209782
imdb,500,500,cal,LinearSVC,MPNet,1,3,2500,0.8627383091056444,init_random,2024-03-09 17:02:10.590115
imdb,500,500,cal,LinearSVC,MPNet,1,4,3000,0.8661631199093223,init_random,2024-03-09 17:02:20.764168
imdb,500,500,cal,LinearSVC,MPNet,1,5,3500,0.8656901399068382,init_random,2024-03-09 17:02:34.151902
imdb,500,500,cal,LinearSVC,MPNet,1,6,4000,0.8725999949039998,init_random,2024-03-09 17:02:56.172820
imdb,500,500,cal,LinearSVC,MPNet,1,7,4500,0.8709820355386284,init_random,2024-03-09 17:03:16.081130
imdb,500,500,cal,LinearSVC,MPNet,1,8,5000,0.8751741161047154,init_random,2024-03-09 17:03:35.698183
imdb,500,500,cal,LinearSVC,MPNet,2,-1,500,0.8401286279382074,init_random,2024-03-09 17:26:17.485661
imdb,500,500,cal,LinearSVC,MPNet,2,0,1000,0.8339636313938206,init_random,2024-03-09 17:26:23.415763
imdb,500,500,cal,LinearSVC,MPNet,2,1,1500,0.8645847847464141,init_random,2024-03-09 17:26:31.103215
imdb,500,500,cal,LinearSVC,MPNet,2,2,2000,0.8601595861203888,init_random,2024-03-09 17:26:39.872374
imdb,500,500,cal,LinearSVC,MPNet,2,3,2500,0.8517181220813517,init_random,2024-03-09 17:26:54.568887
imdb,500,500,cal,LinearSVC,MPNet,2,4,3000,0.8686754202506666,init_random,2024-03-09 17:27:09.691048
imdb,500,500,cal,LinearSVC,MPNet,2,5,3500,0.8723735353762956,init_random,2024-03-09 17:27:22.637569
imdb,500,500,cal,LinearSVC,MPNet,2,6,4000,0.8681949334132404,init_random,2024-03-09 17:27:43.810580
imdb,500,500,cal,LinearSVC,MPNet,2,7,4500,0.8737993891890437,init_random,2024-03-09 17:27:59.361666
imdb,500,500,cal,LinearSVC,MPNet,2,8,5000,0.8773982296304359,init_random,2024-03-09 17:28:16.286457
imdb,500,500,dal,LinearSVC,MPNet,0,-1,500,0.8156449574091811,init_random,2024-03-13 22:39:00.769379
imdb,500,500,dal,LinearSVC,MPNet,0,0,1000,0.8215885816692268,init_random,2024-03-13 22:41:52.896963
imdb,500,500,dal,LinearSVC,MPNet,0,1,1500,0.8595784087761333,init_random,2024-03-13 22:47:04.892193
imdb,500,500,dal,LinearSVC,MPNet,0,2,2000,0.8655806436126803,init_random,2024-03-13 22:53:25.393695
imdb,500,500,dal,LinearSVC,MPNet,0,3,2500,0.8695836405718733,init_random,2024-03-13 23:00:19.639071
imdb,500,500,dal,LinearSVC,MPNet,0,4,3000,0.8677980910044341,init_random,2024-03-13 23:07:13.020628
imdb,500,500,dal,LinearSVC,MPNet,0,5,3500,0.8749991549942877,init_random,2024-03-13 23:14:12.717304
imdb,500,500,dal,LinearSVC,MPNet,0,6,4000,0.877197170622811,init_random,2024-03-13 23:21:27.445796
imdb,500,500,dal,LinearSVC,MPNet,0,7,4500,0.8729937766950581,init_random,2024-03-13 23:28:55.091475
imdb,500,500,dal,LinearSVC,MPNet,0,8,5000,0.8897990081910738,init_random,2024-03-13 23:36:43.217251
imdb,500,500,dal,LinearSVC,MPNet,1,-1,500,0.8522939115790524,init_random,2024-03-14 00:51:15.755640
imdb,500,500,dal,LinearSVC,MPNet,1,0,1000,0.8546760910222493,init_random,2024-03-14 00:54:24.353163
imdb,500,500,dal,LinearSVC,MPNet,1,1,1500,0.8587521791377689,init_random,2024-03-14 00:59:41.555664
imdb,500,500,dal,LinearSVC,MPNet,1,2,2000,0.8589761669722182,init_random,2024-03-14 01:06:23.284632
imdb,500,500,dal,LinearSVC,MPNet,1,3,2500,0.8677966949173729,init_random,2024-03-14 01:13:59.347916
imdb,500,500,dal,LinearSVC,MPNet,1,4,3000,0.8721950871791512,init_random,2024-03-14 01:21:10.119431
imdb,500,500,dal,LinearSVC,MPNet,1,5,3500,0.8797843767776059,init_random,2024-03-14 01:28:16.361472
imdb,500,500,dal,LinearSVC,MPNet,1,6,4000,0.8743794183238982,init_random,2024-03-14 01:35:27.871933
imdb,500,500,dal,LinearSVC,MPNet,1,7,4500,0.8823977232199216,init_random,2024-03-14 01:42:37.328342
imdb,500,500,dal,LinearSVC,MPNet,1,8,5000,0.8771823142532524,init_random,2024-03-14 01:49:42.690762
imdb,500,500,dal,LinearSVC,MPNet,2,-1,500,0.8401286279382074,init_random,2024-03-14 03:02:28.859327
imdb,500,500,dal,LinearSVC,MPNet,2,0,1000,0.8489877680092087,init_random,2024-03-14 03:05:40.863635
imdb,500,500,dal,LinearSVC,MPNet,2,1,1500,0.8525834362748999,init_random,2024-03-14 03:10:47.330530
imdb,500,500,dal,LinearSVC,MPNet,2,2,2000,0.8679945930585318,init_random,2024-03-14 03:17:28.809104
imdb,500,500,dal,LinearSVC,MPNet,2,3,2500,0.8503971036879274,init_random,2024-03-14 03:24:01.328282
imdb,500,500,dal,LinearSVC,MPNet,2,4,3000,0.8757997565675228,init_random,2024-03-14 03:30:53.190354
imdb,500,500,dal,LinearSVC,MPNet,2,5,3500,0.8731975451044732,init_random,2024-03-14 03:37:28.194744
imdb,500,500,dal,LinearSVC,MPNet,2,6,4000,0.8759999206399491,init_random,2024-03-14 03:44:24.262376
imdb,500,500,dal,LinearSVC,MPNet,2,7,4500,0.8753958083149918,init_random,2024-03-14 03:51:36.684709
imdb,500,500,dal,LinearSVC,MPNet,2,8,5000,0.8733857736255246,init_random,2024-03-14 03:58:17.083596
imdb,500,500,margin,LinearSVC,MPNet,0,-1,500,0.8156449574091811,init_random,2024-03-09 16:36:22.624175
imdb,500,500,margin,LinearSVC,MPNet,0,0,1000,0.8629348611634193,init_random,2024-03-09 16:36:26.295927
imdb,500,500,margin,LinearSVC,MPNet,0,1,1500,0.8403990806987048,init_random,2024-03-09 16:36:32.449639
imdb,500,500,margin,LinearSVC,MPNet,0,2,2000,0.8733944850637694,init_random,2024-03-09 16:36:37.832615
imdb,500,500,margin,LinearSVC,MPNet,0,3,2500,0.8759995039980161,init_random,2024-03-09 16:36:47.750046
imdb,500,500,margin,LinearSVC,MPNet,0,4,3000,0.8779913910725541,init_random,2024-03-09 16:36:57.508808
imdb,500,500,margin,LinearSVC,MPNet,0,5,3500,0.882599206370635,init_random,2024-03-09 16:37:08.446914
imdb,500,500,margin,LinearSVC,MPNet,0,6,4000,0.8903974747578184,init_random,2024-03-09 16:37:21.625783
imdb,500,500,margin,LinearSVC,MPNet,0,7,4500,0.8877998877998878,init_random,2024-03-09 16:37:42.985902
imdb,500,500,margin,LinearSVC,MPNet,0,8,5000,0.8905998905998905,init_random,2024-03-09 16:38:08.529950
imdb,500,500,margin,LinearSVC,MPNet,1,-1,500,0.8522939115790524,init_random,2024-03-09 17:01:17.646532
imdb,500,500,margin,LinearSVC,MPNet,1,0,1000,0.8629953911649588,init_random,2024-03-09 17:01:20.392357
imdb,500,500,margin,LinearSVC,MPNet,1,1,1500,0.855589810417023,init_random,2024-03-09 17:01:24.662509
imdb,500,500,margin,LinearSVC,MPNet,1,2,2000,0.8567955091071655,init_random,2024-03-09 17:01:32.142899
imdb,500,500,margin,LinearSVC,MPNet,1,3,2500,0.8813986289681508,init_random,2024-03-09 17:01:46.600248
imdb,500,500,margin,LinearSVC,MPNet,1,4,3000,0.8783800737912899,init_random,2024-03-09 17:02:02.036674
imdb,500,500,margin,LinearSVC,MPNet,1,5,3500,0.8741993911250531,init_random,2024-03-09 17:02:17.717656
imdb,500,500,margin,LinearSVC,MPNet,1,6,4000,0.8849943647238716,init_random,2024-03-09 17:02:34.095565
imdb,500,500,margin,LinearSVC,MPNet,1,7,4500,0.8885811702177668,init_random,2024-03-09 17:03:02.424520
imdb,500,500,margin,LinearSVC,MPNet,1,8,5000,0.886192347573451,init_random,2024-03-09 17:03:26.827783
imdb,500,500,margin,LinearSVC,MPNet,2,-1,500,0.8401286279382074,init_random,2024-03-09 17:26:15.061901
imdb,500,500,margin,LinearSVC,MPNet,2,0,1000,0.8657926508055581,init_random,2024-03-09 17:26:18.585769
imdb,500,500,margin,LinearSVC,MPNet,2,1,1500,0.8595999101439424,init_random,2024-03-09 17:26:24.029729
imdb,500,500,margin,LinearSVC,MPNet,2,2,2000,0.8669948872834672,init_random,2024-03-09 17:26:31.491964
imdb,500,500,margin,LinearSVC,MPNet,2,3,2500,0.8771823142532524,init_random,2024-03-09 17:26:39.558651
imdb,500,500,margin,LinearSVC,MPNet,2,4,3000,0.8663886911388179,init_random,2024-03-09 17:26:53.803501
imdb,500,500,margin,LinearSVC,MPNet,2,5,3500,0.8797994182291842,init_random,2024-03-09 17:27:07.869608
imdb,500,500,margin,LinearSVC,MPNet,2,6,4000,0.884188877499795,init_random,2024-03-09 17:27:21.661933
imdb,500,500,margin,LinearSVC,MPNet,2,7,4500,0.8939999830399973,init_random,2024-03-09 17:27:47.021919
imdb,500,500,margin,LinearSVC,MPNet,2,8,5000,0.8843902147877796,init_random,2024-03-09 17:28:06.076666
imdb,500,500,random,LinearSVC,MPNet,0,-1,500,0.842994718342325,init_random,2024-03-09 16:30:04.897981
imdb,500,500,random,LinearSVC,MPNet,0,0,1000,0.8621888372958209,init_random,2024-03-09 16:30:08.506300
imdb,500,500,random,LinearSVC,MPNet,0,1,1500,0.8671992350675939,init_random,2024-03-09 16:30:12.002404
imdb,500,500,random,LinearSVC,MPNet,0,2,2000,0.8677961449355862,init_random,2024-03-09 16:30:16.712761
imdb,500,500,random,LinearSVC,MPNet,0,3,2500,0.8755987261309556,init_random,2024-03-09 16:30:23.039765
imdb,500,500,random,LinearSVC,MPNet,0,4,3000,0.8795956654439561,init_random,2024-03-09 16:30:32.518013
imdb,500,500,random,LinearSVC,MPNet,0,5,3500,0.8793999565839844,init_random,2024-03-09 16:30:45.312540
imdb,500,500,random,LinearSVC,MPNet,0,6,4000,0.8849989649906849,init_random,2024-03-09 16:30:57.828573
imdb,500,500,random,LinearSVC,MPNet,0,7,4500,0.8783987548032492,init_random,2024-03-09 16:31:14.427515
imdb,500,500,random,LinearSVC,MPNet,0,8,5000,0.8841949555322629,init_random,2024-03-09 16:31:29.366516
imdb,500,500,random,LinearSVC,MPNet,1,-1,500,0.8538613670472357,init_random,2024-03-09 17:00:07.603163
imdb,500,500,random,LinearSVC,MPNet,1,0,1000,0.8641177695093963,init_random,2024-03-09 17:00:10.166369
imdb,500,500,random,LinearSVC,MPNet,1,1,1500,0.857399537974503,init_random,2024-03-09 17:00:14.615282
imdb,500,500,random,LinearSVC,MPNet,1,2,2000,0.8735805617471742,init_random,2024-03-09 17:00:19.561744
imdb,500,500,random,LinearSVC,MPNet,1,3,2500,0.8717977385121074,init_random,2024-03-09 17:00:30.601375
imdb,500,500,random,LinearSVC,MPNet,1,4,3000,0.8735992719318063,init_random,2024-03-09 17:00:45.230318
imdb,500,500,random,LinearSVC,MPNet,1,5,3500,0.8771980351685627,init_random,2024-03-09 17:00:59.740156
imdb,500,500,random,LinearSVC,MPNet,1,6,4000,0.8783995135980543,init_random,2024-03-09 17:01:14.921244
imdb,500,500,random,LinearSVC,MPNet,1,7,4500,0.8805986197200439,init_random,2024-03-09 17:01:29.161031
imdb,500,500,random,LinearSVC,MPNet,1,8,5000,0.8813997675435444,init_random,2024-03-09 17:02:01.805895
imdb,500,500,random,LinearSVC,MPNet,2,-1,500,0.8501917965027764,init_random,2024-03-09 17:30:13.572197
imdb,500,500,random,LinearSVC,MPNet,2,0,1000,0.8549723809402262,init_random,2024-03-09 17:30:16.287326
imdb,500,500,random,LinearSVC,MPNet,2,1,1500,0.858593071060482,init_random,2024-03-09 17:30:19.881666
imdb,500,500,random,LinearSVC,MPNet,2,2,2000,0.8677972025888068,init_random,2024-03-09 17:30:24.765848
imdb,500,500,random,LinearSVC,MPNet,2,3,2500,0.8765999555759839,init_random,2024-03-09 17:30:32.790821
imdb,500,500,random,LinearSVC,MPNet,2,4,3000,0.8797998797998798,init_random,2024-03-09 17:30:45.249410
imdb,500,500,random,LinearSVC,MPNet,2,5,3500,0.8841936584447365,init_random,2024-03-09 17:30:58.181344
imdb,500,500,random,LinearSVC,MPNet,2,6,4000,0.882,init_random,2024-03-09 17:31:07.241635
imdb,500,500,random,LinearSVC,MPNet,2,7,4500,0.8845997738155567,init_random,2024-03-09 17:31:26.033736
imdb,500,500,random,LinearSVC,MPNet,2,8,5000,0.8841999583119851,init_random,2024-03-09 17:31:42.505357
imdb,500,500,real,LinearSVC,MPNet,0,-1,500,0.8156449574091811,init_random,2024-03-09 16:45:46.364579
imdb,500,500,real,LinearSVC,MPNet,0,0,1000,0.8621601642874791,init_random,2024-03-09 16:46:11.418914
imdb,500,500,real,LinearSVC,MPNet,0,1,1500,0.8675996610551323,init_random,2024-03-09 16:46:50.661851
imdb,500,500,real,LinearSVC,MPNet,0,2,2000,0.8695297757064763,init_random,2024-03-09 16:47:24.459860
imdb,500,500,real,LinearSVC,MPNet,0,3,2500,0.8729758095131637,init_random,2024-03-09 16:47:55.385649
imdb,500,500,real,LinearSVC,MPNet,0,4,3000,0.8759844434885913,init_random,2024-03-09 16:48:29.958089
imdb,500,500,real,LinearSVC,MPNet,0,5,3500,0.8793756773115731,init_random,2024-03-09 16:48:59.418786
imdb,500,500,real,LinearSVC,MPNet,0,6,4000,0.8747794838706373,init_random,2024-03-09 16:49:33.888146
imdb,500,500,real,LinearSVC,MPNet,0,7,4500,0.8819981119697915,init_random,2024-03-09 16:50:07.197186
imdb,500,500,real,LinearSVC,MPNet,0,8,5000,0.8807860948901081,init_random,2024-03-09 16:50:44.093713
imdb,500,500,real,LinearSVC,MPNet,1,-1,500,0.8522939115790524,init_random,2024-03-09 17:15:24.672727
imdb,500,500,real,LinearSVC,MPNet,1,0,1000,0.8521244710948565,init_random,2024-03-09 17:15:49.528376
imdb,500,500,real,LinearSVC,MPNet,1,1,1500,0.8669892261273162,init_random,2024-03-09 17:16:10.430421
imdb,500,500,real,LinearSVC,MPNet,1,2,2000,0.8723839918479375,init_random,2024-03-09 17:16:46.469620
imdb,500,500,real,LinearSVC,MPNet,1,3,2500,0.8733937962960184,init_random,2024-03-09 17:17:11.707814
imdb,500,500,real,LinearSVC,MPNet,1,4,3000,0.8745215759849907,init_random,2024-03-09 17:17:49.158840
imdb,500,500,real,LinearSVC,MPNet,1,5,3500,0.8699597187224715,init_random,2024-03-09 17:18:23.993025
imdb,500,500,real,LinearSVC,MPNet,1,6,4000,0.8673369532136452,init_random,2024-03-09 17:19:05.778529
imdb,500,500,real,LinearSVC,MPNet,1,7,4500,0.8785087892586239,init_random,2024-03-09 17:19:50.065725
imdb,500,500,real,LinearSVC,MPNet,1,8,5000,0.8859964248478832,init_random,2024-03-09 17:20:23.655399
imdb,500,500,real,LinearSVC,MPNet,2,-1,500,0.8401286279382074,init_random,2024-03-09 17:45:25.005344
imdb,500,500,real,LinearSVC,MPNet,2,0,1000,0.854729689169558,init_random,2024-03-09 17:45:43.157904
imdb,500,500,real,LinearSVC,MPNet,2,1,1500,0.8595999101439424,init_random,2024-03-09 17:45:58.186220
imdb,500,500,real,LinearSVC,MPNet,2,2,2000,0.8633485698677554,init_random,2024-03-09 17:46:31.996029
imdb,500,500,real,LinearSVC,MPNet,2,3,2500,0.8638274203194161,init_random,2024-03-09 17:46:59.317608
imdb,500,500,real,LinearSVC,MPNet,2,4,3000,0.8683082160942891,init_random,2024-03-09 17:47:23.380961
imdb,500,500,real,LinearSVC,MPNet,2,5,3500,0.8739173704879231,init_random,2024-03-09 17:47:59.285631
imdb,500,500,real,LinearSVC,MPNet,2,6,4000,0.8785615234330846,init_random,2024-03-09 17:48:24.423600
imdb,500,500,real,LinearSVC,MPNet,2,7,4500,0.8685280111978115,init_random,2024-03-09 17:48:48.810559
imdb,500,500,real,LinearSVC,MPNet,2,8,5000,0.8793864478612817,init_random,2024-03-09 17:49:23.754285
imdb,500,500,cal,LinearSVC,USE,0,-1,500,0.7997957636783595,init_random,2024-03-09 16:35:43.510912
imdb,500,500,cal,LinearSVC,USE,0,0,1000,0.8210302221099022,init_random,2024-03-09 16:35:47.747844
imdb,500,500,cal,LinearSVC,USE,0,1,1500,0.8319993279973119,init_random,2024-03-09 16:35:53.345966
imdb,500,500,cal,LinearSVC,USE,0,2,2000,0.8325144550830782,init_random,2024-03-09 16:36:01.986915
imdb,500,500,cal,LinearSVC,USE,0,3,2500,0.8465707809395221,init_random,2024-03-09 16:36:17.212199
imdb,500,500,cal,LinearSVC,USE,0,4,3000,0.845585769184488,init_random,2024-03-09 16:36:32.754216
imdb,500,500,cal,LinearSVC,USE,0,5,3500,0.8395194772929264,init_random,2024-03-09 16:36:45.953705
imdb,500,500,cal,LinearSVC,USE,0,6,4000,0.8473401512328893,init_random,2024-03-09 16:37:03.679165
imdb,500,500,cal,LinearSVC,USE,0,7,4500,0.8491372169442036,init_random,2024-03-09 16:37:23.413663
imdb,500,500,cal,LinearSVC,USE,0,8,5000,0.8527234397529211,init_random,2024-03-09 16:37:45.038679
imdb,500,500,cal,LinearSVC,USE,1,-1,500,0.8175916093581952,init_random,2024-03-09 16:57:39.165970
imdb,500,500,cal,LinearSVC,USE,1,0,1000,0.8229682121721776,init_random,2024-03-09 16:57:46.798380
imdb,500,500,cal,LinearSVC,USE,1,1,1500,0.8226726363943639,init_random,2024-03-09 16:57:53.401251
imdb,500,500,cal,LinearSVC,USE,1,2,2000,0.8378800571815052,init_random,2024-03-09 16:58:00.477980
imdb,500,500,cal,LinearSVC,USE,1,3,2500,0.8433884170073218,init_random,2024-03-09 16:58:15.614642
imdb,500,500,cal,LinearSVC,USE,1,4,3000,0.8439879184244028,init_random,2024-03-09 16:58:35.078926
imdb,500,500,cal,LinearSVC,USE,1,5,3500,0.8403668984800687,init_random,2024-03-09 16:58:57.766060
imdb,500,500,cal,LinearSVC,USE,1,6,4000,0.8473992614124253,init_random,2024-03-09 16:59:19.857615
imdb,500,500,cal,LinearSVC,USE,1,7,4500,0.8354006636196699,init_random,2024-03-09 16:59:42.485817
imdb,500,500,cal,LinearSVC,USE,1,8,5000,0.8458499441696525,init_random,2024-03-09 17:00:11.054763
imdb,500,500,cal,LinearSVC,USE,2,-1,500,0.8133983205848851,init_random,2024-03-09 17:20:11.212728
imdb,500,500,cal,LinearSVC,USE,2,0,1000,0.8315437780864694,init_random,2024-03-09 17:20:16.001703
imdb,500,500,cal,LinearSVC,USE,2,1,1500,0.8285028571584089,init_random,2024-03-09 17:20:21.861989
imdb,500,500,cal,LinearSVC,USE,2,2,2000,0.8335307221453281,init_random,2024-03-09 17:20:30.759604
imdb,500,500,cal,LinearSVC,USE,2,3,2500,0.8481955733829198,init_random,2024-03-09 17:20:44.901182
imdb,500,500,cal,LinearSVC,USE,2,4,3000,0.8441783033869635,init_random,2024-03-09 17:20:58.569909
imdb,500,500,cal,LinearSVC,USE,2,5,3500,0.8469948529068518,init_random,2024-03-09 17:21:18.355593
imdb,500,500,cal,LinearSVC,USE,2,6,4000,0.849978396889152,init_random,2024-03-09 17:21:33.506445
imdb,500,500,cal,LinearSVC,USE,2,7,4500,0.8463997788156815,init_random,2024-03-09 17:21:50.406214
imdb,500,500,cal,LinearSVC,USE,2,8,5000,0.8457956854513957,init_random,2024-03-09 17:22:11.222388
imdb,500,500,dal,LinearSVC,USE,0,-1,500,0.7997957636783595,init_random,2024-03-13 23:26:36.493310
imdb,500,500,dal,LinearSVC,USE,0,0,1000,0.8243504246638571,init_random,2024-03-13 23:28:48.033646
imdb,500,500,dal,LinearSVC,USE,0,1,1500,0.8307401768080911,init_random,2024-03-13 23:31:48.411551
imdb,500,500,dal,LinearSVC,USE,0,2,2000,0.8353996773833676,init_random,2024-03-13 23:36:39.381190
imdb,500,500,dal,LinearSVC,USE,0,3,2500,0.8433999937359997,init_random,2024-03-13 23:41:12.304465
imdb,500,500,dal,LinearSVC,USE,0,4,3000,0.8445838305017254,init_random,2024-03-13 23:45:56.495821
imdb,500,500,dal,LinearSVC,USE,0,5,3500,0.8281776699699894,init_random,2024-03-13 23:50:40.639168
imdb,500,500,dal,LinearSVC,USE,0,6,4000,0.841776450006819,init_random,2024-03-13 23:54:50.549639
imdb,500,500,dal,LinearSVC,USE,0,7,4500,0.843578951983779,init_random,2024-03-13 23:59:45.784285
imdb,500,500,dal,LinearSVC,USE,0,8,5000,0.8495938393636603,init_random,2024-03-14 00:03:30.277977
imdb,500,500,dal,LinearSVC,USE,1,-1,500,0.8175916093581952,init_random,2024-03-14 00:51:28.432626
imdb,500,500,dal,LinearSVC,USE,1,0,1000,0.8307349751480528,init_random,2024-03-14 00:53:30.569706
imdb,500,500,dal,LinearSVC,USE,1,1,1500,0.8407256889774494,init_random,2024-03-14 00:56:38.447582
imdb,500,500,dal,LinearSVC,USE,1,2,2000,0.8375885402473999,init_random,2024-03-14 01:00:55.392470
imdb,500,500,dal,LinearSVC,USE,1,3,2500,0.8471388555422168,init_random,2024-03-14 01:05:18.533331
imdb,500,500,dal,LinearSVC,USE,1,4,3000,0.8471999755519961,init_random,2024-03-14 01:09:37.010004
imdb,500,500,dal,LinearSVC,USE,1,5,3500,0.850193474427746,init_random,2024-03-14 01:14:22.999412
imdb,500,500,dal,LinearSVC,USE,1,6,4000,0.8495013692173302,init_random,2024-03-14 01:18:56.787385
imdb,500,500,dal,LinearSVC,USE,1,7,4500,0.8335072702092157,init_random,2024-03-14 01:23:17.741196
imdb,500,500,dal,LinearSVC,USE,1,8,5000,0.8428750479531343,init_random,2024-03-14 01:27:47.236500
imdb,500,500,dal,LinearSVC,USE,2,-1,500,0.8133983205848851,init_random,2024-03-14 02:14:26.216981
imdb,500,500,dal,LinearSVC,USE,2,0,1000,0.8267698163728048,init_random,2024-03-14 02:16:01.470014
imdb,500,500,dal,LinearSVC,USE,2,1,1500,0.8208951090116415,init_random,2024-03-14 02:19:06.467495
imdb,500,500,dal,LinearSVC,USE,2,2,2000,0.8135842217685305,init_random,2024-03-14 02:23:10.840834
imdb,500,500,dal,LinearSVC,USE,2,3,2500,0.838396276650214,init_random,2024-03-14 02:28:18.783011
imdb,500,500,dal,LinearSVC,USE,2,4,3000,0.8397902528389827,init_random,2024-03-14 02:32:35.753868
imdb,500,500,dal,LinearSVC,USE,2,5,3500,0.8227918058931045,init_random,2024-03-14 02:37:34.675580
imdb,500,500,dal,LinearSVC,USE,2,6,4000,0.8435983984476001,init_random,2024-03-14 02:41:37.251043
imdb,500,500,dal,LinearSVC,USE,2,7,4500,0.8453812911362275,init_random,2024-03-14 02:46:08.192708
imdb,500,500,dal,LinearSVC,USE,2,8,5000,0.8427467603431817,init_random,2024-03-14 02:50:28.142715
imdb,500,500,margin,LinearSVC,USE,0,-1,500,0.7997957636783595,init_random,2024-03-09 16:36:53.578615
imdb,500,500,margin,LinearSVC,USE,0,0,1000,0.8261949318442126,init_random,2024-03-09 16:36:55.721467
imdb,500,500,margin,LinearSVC,USE,0,1,1500,0.8395999743359959,init_random,2024-03-09 16:36:59.672852
imdb,500,500,margin,LinearSVC,USE,0,2,2000,0.8419918088553711,init_random,2024-03-09 16:37:05.117871
imdb,500,500,margin,LinearSVC,USE,0,3,2500,0.8403993615974463,init_random,2024-03-09 16:37:12.733007
imdb,500,500,margin,LinearSVC,USE,0,4,3000,0.8479975679610874,init_random,2024-03-09 16:37:22.082400
imdb,500,500,margin,LinearSVC,USE,0,5,3500,0.8419963595961251,init_random,2024-03-09 16:37:36.552576
imdb,500,500,margin,LinearSVC,USE,0,6,4000,0.8473933524544329,init_random,2024-03-09 16:37:50.314299
imdb,500,500,margin,LinearSVC,USE,0,7,4500,0.8509998509998511,init_random,2024-03-09 16:38:10.222053
imdb,500,500,margin,LinearSVC,USE,0,8,5000,0.8497998497998498,init_random,2024-03-09 16:38:44.003778
imdb,500,500,margin,LinearSVC,USE,1,-1,500,0.8175916093581952,init_random,2024-03-09 16:57:31.699307
imdb,500,500,margin,LinearSVC,USE,1,0,1000,0.8138702750268827,init_random,2024-03-09 16:57:36.565961
imdb,500,500,margin,LinearSVC,USE,1,1,1500,0.8274528794231113,init_random,2024-03-09 16:57:43.422011
imdb,500,500,margin,LinearSVC,USE,1,2,2000,0.8279986515094279,init_random,2024-03-09 16:57:50.897189
imdb,500,500,margin,LinearSVC,USE,1,3,2500,0.8259998886399287,init_random,2024-03-09 16:57:57.149723
imdb,500,500,margin,LinearSVC,USE,1,4,3000,0.8491938229789893,init_random,2024-03-09 16:58:04.847973
imdb,500,500,margin,LinearSVC,USE,1,5,3500,0.8435997747836756,init_random,2024-03-09 16:58:25.105343
imdb,500,500,margin,LinearSVC,USE,1,6,4000,0.853399947223981,init_random,2024-03-09 16:58:47.338832
imdb,500,500,margin,LinearSVC,USE,1,7,4500,0.8453940569475491,init_random,2024-03-09 16:59:12.714270
imdb,500,500,margin,LinearSVC,USE,1,8,5000,0.8481925614355104,init_random,2024-03-09 16:59:36.097751
imdb,500,500,margin,LinearSVC,USE,2,-1,500,0.8133983205848851,init_random,2024-03-09 17:18:20.908524
