dataset,clf,rep,acq_name,iter_idx,train_size,avg_score,stdev
dbpedia5,BERT,BERT,cal,2,2000,0.9872741086750795,0.000906631238897824
dbpedia5,BERT,BERT,cal,3,2500,0.9885414435500742,0.0003024863383803795
dbpedia5,BERT,BERT,cal,4,3000,0.9874074430265649,0.0004002060674350762
dbpedia5,BERT,BERT,cal,5,3500,0.9886047023163661,0.00104252551968827
dbpedia5,BERT,BERT,cal,6,4000,0.9878129503842145,2.987398345396455e-06
dbpedia5,BERT,BERT,cal,7,4500,0.9882689460155855,0.00011801515509355992
dbpedia5,BERT,BERT,cal,8,5000,0.988339317494431,0.00023093296723543632
dbpedia5,BERT,BERT,dal,-1,500,0.9835440193579269,0.0026099394643490067
dbpedia5,BERT,BERT,dal,0,1000,0.9833881075758582,0.0015925191980581416
dbpedia5,BERT,BERT,dal,1,1500,0.9852681978727184,0.00221064327744307
dbpedia5,BERT,BERT,dal,2,2000,0.986876312927007,0.0005081799607752718
dbpedia5,BERT,BERT,dal,3,2500,0.9866716059726364,0.000904410975199674
dbpedia5,BERT,BERT,dal,4,3000,0.986529871968007,0.0018658709322937866
dbpedia5,BERT,BERT,dal,5,3500,0.9865352876440813,0.001476181371548788
dbpedia5,BERT,BERT,dal,6,4000,0.9870101276640906,0.0006945419093685503
dbpedia5,BERT,BERT,dal,7,4500,0.9880711118460127,0.0009037703145314527
dbpedia5,BERT,BERT,dal,8,5000,0.9868000591514434,0.0011117877451347518
dbpedia5,BERT,BERT,margin,-1,500,0.9835440193579269,0.0026099394643490067
dbpedia5,BERT,BERT,margin,0,1000,0.9852610381990066,0.0024028626412812156
dbpedia5,BERT,BERT,margin,1,1500,0.9882028249069625,0.0006028741962343336
dbpedia5,BERT,BERT,margin,2,2000,0.9876046387157973,0.0006899757658062947
dbpedia5,BERT,BERT,margin,3,2500,0.9871396588533793,0.0013279434475506166
dbpedia5,BERT,BERT,margin,4,3000,0.9880001266654711,0.0005390645343770503
dbpedia5,BERT,BERT,margin,5,3500,0.98727376748554,0.0010279255294035285
dbpedia5,BERT,BERT,margin,6,4000,0.9873414713377083,0.0011026268314479714
dbpedia5,BERT,BERT,margin,7,4500,0.9869401370202325,0.0005042122488186774
dbpedia5,BERT,BERT,margin,8,5000,0.9884120588183235,0.0009133083729334084
dbpedia5,BERT,BERT,random,-1,500,0.9850815351680312,0.0010996974228931926
dbpedia5,BERT,BERT,random,0,1000,0.9817820293731413,0.002101301061514201
dbpedia5,BERT,BERT,random,1,1500,0.9841270312244482,0.003349755701177625
dbpedia5,BERT,BERT,random,2,2000,0.9862815296900465,0.00113764884699934
dbpedia5,BERT,BERT,random,3,2500,0.9859362385180798,0.0010134191942720138
dbpedia5,BERT,BERT,random,4,3000,0.9854702838087711,0.0004175624867741153
dbpedia5,BERT,BERT,random,5,3500,0.9847313033890367,0.0024620495381818255
dbpedia5,BERT,BERT,random,6,4000,0.9853325819532962,0.0018578398485127202
dbpedia5,BERT,BERT,random,7,4500,0.9862063651003258,0.0006938277513350691
dbpedia5,BERT,BERT,random,8,5000,0.9861428564257976,0.0012783541473102432
dbpedia5,BERT,BERT,real,-1,500,0.9819231357948711,0.0032359979649221582
dbpedia5,BERT,BERT,real,0,1000,0.9852087578585746,0.0019028917306487118
dbpedia5,BERT,BERT,real,1,1500,0.9859466916525191,0.0011677458472942623
dbpedia5,BERT,BERT,real,2,2000,0.9860105939118885,0.0009227963278688592
dbpedia5,BERT,BERT,real,3,2500,0.9860773109274924,0.00023249627338255233
dbpedia5,BERT,BERT,real,4,3000,0.9875426895327403,0.0004603176751677157
dbpedia5,BERT,BERT,real,5,3500,0.9869422818831817,0.001006772649653222
dbpedia5,BERT,BERT,real,6,4000,0.987343715830015,0.0006166768533114799
dbpedia5,BERT,BERT,real,7,4500,0.9867458520679949,0.0009188216672479015
dbpedia5,BERT,BERT,real,8,5000,0.9874722330741471,0.0003023306139411893
dbpedia5,LinearSVC,MPNet,cal,-1,500,0.9732247422163461,0.003273488020721067
dbpedia5,LinearSVC,MPNet,cal,0,1000,0.97690837707405,0.0019503727518143073
dbpedia5,LinearSVC,MPNet,cal,1,1500,0.9802530473076579,0.0010300742141200296
dbpedia5,LinearSVC,MPNet,cal,2,2000,0.9782670537235106,0.0018424099135862999
dbpedia5,LinearSVC,MPNet,cal,3,2500,0.9818657547663875,0.0009551269396986112
dbpedia5,LinearSVC,MPNet,cal,4,3000,0.9827275065693172,0.00046365613328858504
dbpedia5,LinearSVC,MPNet,cal,5,3500,0.9830630140590606,0.00022405276113635617
dbpedia5,LinearSVC,MPNet,cal,6,4000,0.9832669847498058,0.0004950381346320514
dbpedia5,LinearSVC,MPNet,cal,7,4500,0.9829332593023894,0.0006471275564388032
dbpedia5,LinearSVC,MPNet,cal,8,5000,0.9830032004378159,0.001107577078199801
dbpedia5,LinearSVC,MPNet,dal,-1,500,0.9732247422163461,0.003273488020721067
dbpedia5,LinearSVC,MPNet,dal,0,1000,0.9779093475784638,0.0013781735438619569
dbpedia5,LinearSVC,MPNet,dal,1,1500,0.9782475224545295,0.0010388338155105977
dbpedia5,LinearSVC,MPNet,dal,2,2000,0.9785823642219746,0.0012661219001084665
dbpedia5,LinearSVC,MPNet,dal,3,2500,0.9803229013848562,0.0012363550449290934
dbpedia5,LinearSVC,MPNet,dal,4,3000,0.9805180939470176,0.0009498255835775076
dbpedia5,LinearSVC,MPNet,dal,5,3500,0.9811249948918294,0.0008307738910818473
dbpedia5,LinearSVC,MPNet,dal,6,4000,0.9819252609204175,0.00010755981033480789
dbpedia5,LinearSVC,MPNet,dal,7,4500,0.9817931754082801,0.001112060961727539
dbpedia5,LinearSVC,MPNet,dal,8,5000,0.9819288773328593,0.0009471580871474566
dbpedia5,LinearSVC,MPNet,margin,-1,500,0.9732247422163461,0.003273488020721067
dbpedia5,LinearSVC,MPNet,margin,0,1000,0.9753528807506436,0.0023408573800172442
dbpedia5,LinearSVC,MPNet,margin,1,1500,0.9818723044414157,0.0009325561093817655
dbpedia5,LinearSVC,MPNet,margin,2,2000,0.9817392699482866,0.00010331339758997744
dbpedia5,LinearSVC,MPNet,margin,3,2500,0.9822697357782758,0.0011405515673695709
dbpedia5,LinearSVC,MPNet,margin,4,3000,0.982740875613143,0.0007018474486882996
dbpedia5,LinearSVC,MPNet,margin,5,3500,0.9828032218713175,0.00040535783121439263
dbpedia5,LinearSVC,MPNet,margin,6,4000,0.9838699632615313,0.0009042729716639041
dbpedia5,LinearSVC,MPNet,margin,7,4500,0.983202560324146,0.0005242134625583796
dbpedia5,LinearSVC,MPNet,margin,8,5000,0.983536837005731,0.00023393289508473784
dbpedia5,LinearSVC,MPNet,random,-1,500,0.97615677594658,0.00040157234975076594
dbpedia5,LinearSVC,MPNet,random,0,1000,0.9769503802606723,0.0032213596020176844
dbpedia5,LinearSVC,MPNet,random,1,1500,0.9813140529053416,0.0013022795962485158
dbpedia5,LinearSVC,MPNet,random,2,2000,0.9813901653169301,0.0006056604602650026
dbpedia5,LinearSVC,MPNet,random,3,2500,0.980918758994064,0.0007562969869036174
dbpedia5,LinearSVC,MPNet,random,4,3000,0.9810471105813964,0.0009889920662075234
dbpedia5,LinearSVC,MPNet,random,5,3500,0.9814534760226908,0.0011075971131786655
dbpedia5,LinearSVC,MPNet,random,6,4000,0.9818499670136717,0.0007087632547856582
dbpedia5,LinearSVC,MPNet,random,7,4500,0.9818510916258564,0.0009541358915900619
dbpedia5,LinearSVC,MPNet,random,8,5000,0.981985263077779,0.0005335607963185148
dbpedia5,LinearSVC,MPNet,real,-1,500,0.9732247422163461,0.003273488020721067
dbpedia5,LinearSVC,MPNet,real,0,1000,0.9735064008247267,0.0025791002679371694
dbpedia5,LinearSVC,MPNet,real,1,1500,0.9779435035827274,0.0034169747779133988
dbpedia5,LinearSVC,MPNet,real,2,2000,0.9812080305493948,0.0011191836033070683
dbpedia5,LinearSVC,MPNet,real,3,2500,0.9818815676198462,0.0019643357983985163
dbpedia5,LinearSVC,MPNet,real,4,3000,0.982217657678652,0.0010297550897875824
dbpedia5,LinearSVC,MPNet,real,5,3500,0.982743971341316,0.0015527936888202936
dbpedia5,LinearSVC,MPNet,real,6,4000,0.9826759856787172,0.0018063299896759932
dbpedia5,LinearSVC,MPNet,real,7,4500,0.9822057712149482,0.0006012295667054678
dbpedia5,LinearSVC,MPNet,real,8,5000,0.9837410440056837,0.0006134706651114597
dbpedia5,LinearSVC,USE,cal,-1,500,0.9506917283895637,0.005821949729931249
dbpedia5,LinearSVC,USE,cal,0,1000,0.9570816073656911,0.0020603069472008846
dbpedia5,LinearSVC,USE,cal,1,1500,0.9595473947676217,0.002415862872424506
dbpedia5,LinearSVC,USE,cal,2,2000,0.9616807037110898,0.0029286141674167666
dbpedia5,LinearSVC,USE,cal,3,2500,0.9631212349711019,0.001552107101244291
dbpedia5,LinearSVC,USE,cal,4,3000,0.9626844369872399,0.001414345875560821
dbpedia5,LinearSVC,USE,cal,5,3500,0.9640689448197145,0.0008871223953661353
dbpedia5,LinearSVC,USE,cal,6,4000,0.9669650407820399,0.0005714989499406481
dbpedia5,LinearSVC,USE,cal,7,4500,0.9674549862080092,0.0007164861369362078
dbpedia5,LinearSVC,USE,cal,8,5000,0.9673366113523277,0.000997801881825743
dbpedia5,LinearSVC,USE,dal,-1,500,0.9506917283895637,0.005821949729931249
dbpedia5,LinearSVC,USE,dal,0,1000,0.9576403414699436,0.0017857034809578825
dbpedia5,LinearSVC,USE,dal,1,1500,0.9606165344214874,0.0008869787285735972
dbpedia5,LinearSVC,USE,dal,2,2000,0.9619537385552034,0.0030275087676216385
dbpedia5,LinearSVC,USE,dal,3,2500,0.9625630456972373,0.0014090523451597674
dbpedia5,LinearSVC,USE,dal,4,3000,0.9596812322128283,0.007313209669574762
dbpedia5,LinearSVC,USE,dal,5,3500,0.9628392642300901,0.00053579975162326
dbpedia5,LinearSVC,USE,dal,6,4000,0.9651768311817398,0.0005919257943074789
dbpedia5,LinearSVC,USE,dal,7,4500,0.9649615193148623,0.0009953378676467333
dbpedia5,LinearSVC,USE,dal,8,5000,0.9644270926310597,0.0007135231772662417
dbpedia5,LinearSVC,USE,margin,-1,500,0.9506917283895637,0.005821949729931249
dbpedia5,LinearSVC,USE,margin,0,1000,0.9563180089514743,0.004765355952980789
dbpedia5,LinearSVC,USE,margin,1,1500,0.9584532048862654,0.0032987767729632227
dbpedia5,LinearSVC,USE,margin,2,2000,0.965207356523735,0.00300233338087907
dbpedia5,LinearSVC,USE,margin,3,2500,0.9661665539370411,0.0009952551016637816
dbpedia5,LinearSVC,USE,margin,4,3000,0.9680309465088749,0.00071932168215767
dbpedia5,LinearSVC,USE,margin,5,3500,0.9680899649608391,0.0011149101501964295
dbpedia5,LinearSVC,USE,margin,6,4000,0.9686350384636362,0.0006193357927249404
dbpedia5,LinearSVC,USE,margin,7,4500,0.9696849007851748,0.0014901735758551412
dbpedia5,LinearSVC,USE,margin,8,5000,0.9706364320780135,0.0007846088134052091
dbpedia5,LinearSVC,USE,random,-1,500,0.9489232196654264,0.00803944136902044
dbpedia5,LinearSVC,USE,random,0,1000,0.9575738825745249,0.0021282297492748953
dbpedia5,LinearSVC,USE,random,1,1500,0.9573043112588149,0.005174198653385586
dbpedia5,LinearSVC,USE,random,2,2000,0.9608594496951155,0.00299780474557466
dbpedia5,LinearSVC,USE,random,3,2500,0.9632638366306111,0.001232700019188768
dbpedia5,LinearSVC,USE,random,4,3000,0.9638641387875583,0.0006947387010686472
dbpedia5,LinearSVC,USE,random,5,3500,0.9644632439704394,0.0009323018193483162
dbpedia5,LinearSVC,USE,random,6,4000,0.9648088492703933,0.00017205715705932885
dbpedia5,LinearSVC,USE,random,7,4500,0.9662165731802942,0.0012769411446459412
dbpedia5,LinearSVC,USE,random,8,5000,0.9665517447975095,0.0018040023912624054
dbpedia5,LinearSVC,USE,real,-1,500,0.9506917283895637,0.005821949729931249
dbpedia5,LinearSVC,USE,real,0,1000,0.9550352310588653,0.001558339265742472
dbpedia5,LinearSVC,USE,real,1,1500,0.9582536515565492,0.0009263136235299577
dbpedia5,LinearSVC,USE,real,2,2000,0.9607898255389365,0.0016200660459078113
dbpedia5,LinearSVC,USE,real,3,2500,0.9630103013730617,0.002886409936228527
dbpedia5,LinearSVC,USE,real,4,3000,0.9641741196917747,0.002847388870636737
dbpedia5,LinearSVC,USE,real,5,3500,0.9651684205865959,0.0012186292114708935
dbpedia5,LinearSVC,USE,real,6,4000,0.9683785518965117,0.0007959654044548384
dbpedia5,LinearSVC,USE,real,7,4500,0.9690875817724042,0.00023393306523165604
dbpedia5,LinearSVC,USE,real,8,5000,0.9680339633808767,0.0008506973653703639
dbpedia5,LinearSVC,wordvecs,cal,-1,500,0.9473607360147428,0.0066340978863400225
dbpedia5,LinearSVC,wordvecs,cal,0,1000,0.9565327876818995,0.001670377396623679
dbpedia5,LinearSVC,wordvecs,cal,1,1500,0.9612994578198819,0.0030826062869534067
dbpedia5,LinearSVC,wordvecs,cal,2,2000,0.9645302760404797,0.003096377810062116
dbpedia5,LinearSVC,wordvecs,cal,3,2500,0.9676495344208553,0.0016162596740530316
dbpedia5,LinearSVC,wordvecs,cal,4,3000,0.9670433353507475,0.0006340524019348186
dbpedia5,LinearSVC,wordvecs,cal,5,3500,0.968871489244794,0.0007952172575132955
dbpedia5,LinearSVC,wordvecs,cal,6,4000,0.9697129297726524,0.001950226516776926
dbpedia5,LinearSVC,wordvecs,cal,7,4500,0.970784757317718,0.0033339261731200735
dbpedia5,LinearSVC,wordvecs,cal,8,5000,0.9706019086800595,0.002975592063424569
dbpedia5,LinearSVC,wordvecs,dal,-1,500,0.9473607360147428,0.0066340978863400225
dbpedia5,LinearSVC,wordvecs,dal,0,1000,0.9578824439020602,0.002435946505602316
dbpedia5,LinearSVC,wordvecs,dal,1,1500,0.9631430085423013,0.0015875615125905164
dbpedia5,LinearSVC,wordvecs,dal,2,2000,0.9655776612867655,0.003195426183688853
dbpedia5,LinearSVC,wordvecs,dal,3,2500,0.966837385240996,0.0008675024429061551
dbpedia5,LinearSVC,wordvecs,dal,4,3000,0.967287811138292,0.002006500756840266
dbpedia5,LinearSVC,wordvecs,dal,5,3500,0.9676127862915606,0.004000649087633326
dbpedia5,LinearSVC,wordvecs,dal,6,4000,0.9668236406933008,0.0020612769922445026
dbpedia5,LinearSVC,wordvecs,dal,7,4500,0.9697335861470361,0.0015153545655440027
dbpedia5,LinearSVC,wordvecs,dal,8,5000,0.9685114643329319,0.0007923779405394999
dbpedia5,LinearSVC,wordvecs,margin,-1,500,0.9473607360147428,0.0066340978863400225
dbpedia5,LinearSVC,wordvecs,margin,0,1000,0.9597795546073655,0.00214829702580339
dbpedia5,LinearSVC,wordvecs,margin,1,1500,0.9663095488125615,0.004541715640913881
dbpedia5,LinearSVC,wordvecs,margin,2,2000,0.9694570343736925,0.002203468838213444
dbpedia5,LinearSVC,wordvecs,margin,3,2500,0.972736628619434,0.002003403559455143
dbpedia5,LinearSVC,wordvecs,margin,4,3000,0.9744809051888114,0.0013287433147602904
dbpedia5,LinearSVC,wordvecs,margin,5,3500,0.9744707633038208,0.0014468859247488116
dbpedia5,LinearSVC,wordvecs,margin,6,4000,0.9752678268980106,0.001609276799295716
dbpedia5,LinearSVC,wordvecs,margin,7,4500,0.9743909576505175,0.0011867757593868684
dbpedia5,LinearSVC,wordvecs,margin,8,5000,0.9756606705422289,0.0004094917716832106
dbpedia5,LinearSVC,wordvecs,random,-1,500,0.9563901877185446,0.000293312874602415
dbpedia5,LinearSVC,wordvecs,random,0,1000,0.9603677980353448,0.004436525992087315
dbpedia5,LinearSVC,wordvecs,random,1,1500,0.962754163166052,0.0012755557183214425
dbpedia5,LinearSVC,wordvecs,random,2,2000,0.9640189233640682,0.0031489309403522786
dbpedia5,LinearSVC,wordvecs,random,3,2500,0.9662906170040495,0.002360024277432983
dbpedia5,LinearSVC,wordvecs,random,4,3000,0.9660883343319986,0.0024579904881161614
dbpedia5,LinearSVC,wordvecs,random,5,3500,0.9704052637482028,0.0011329073302213254
dbpedia5,LinearSVC,wordvecs,random,6,4000,0.9708965032095823,0.0022229736025414807
dbpedia5,LinearSVC,wordvecs,random,7,4500,0.9728135932198837,0.001712026352521928
dbpedia5,LinearSVC,wordvecs,random,8,5000,0.9708161036768367,0.0021216846272785537
dbpedia5,LinearSVC,wordvecs,real,-1,500,0.9473607360147428,0.0066340978863400225
dbpedia5,LinearSVC,wordvecs,real,0,1000,0.9597338901087668,0.002335265404036635
dbpedia5,LinearSVC,wordvecs,real,1,1500,0.9640343083335557,0.003321164073096492
dbpedia5,LinearSVC,wordvecs,real,2,2000,0.9668463134679754,0.003977239549261587
dbpedia5,LinearSVC,wordvecs,real,3,2500,0.9684998661218862,0.0027136126396612907
dbpedia5,LinearSVC,wordvecs,real,4,3000,0.9712929925501342,0.0008819360146907319
dbpedia5,LinearSVC,wordvecs,real,5,3500,0.96888506725769,0.003220586077173498
dbpedia5,LinearSVC,wordvecs,real,6,4000,0.9720710047782913,0.0018287062795469319
dbpedia5,LinearSVC,wordvecs,real,7,4500,0.9719332213595169,0.00332543783675057
dbpedia5,LinearSVC,wordvecs,real,8,5000,0.9738809778928802,0.0015702970995422345
dbpedia5,RF,MPNet,cal,-1,500,0.9268707708454821,0.011778391871356505
dbpedia5,RF,MPNet,cal,0,1000,0.9502410442858188,0.002377355583045954
dbpedia5,RF,MPNet,cal,1,1500,0.9589374151160871,0.0029492789595974406
dbpedia5,RF,MPNet,cal,2,2000,0.961506911437762,0.0025153291923715056
dbpedia5,RF,MPNet,cal,3,2500,0.9633801821907975,0.002701104757161576
dbpedia5,RF,MPNet,cal,4,3000,0.9670819987565237,0.0010769553452335164
dbpedia5,RF,MPNet,cal,5,3500,0.9693351202564964,0.0016717540591509685
dbpedia5,RF,MPNet,cal,6,4000,0.9715994543945348,0.0008876916850494009
dbpedia5,RF,MPNet,cal,7,4500,0.9709458925263483,0.0009121322539677178
dbpedia5,RF,MPNet,cal,8,5000,0.971011636830109,0.0007009109217612354
dbpedia5,RF,MPNet,dal,-1,500,0.938644516341072,0.0030469108405460723
dbpedia5,RF,MPNet,dal,0,1000,0.9561366131792145,0.004406736481761284
dbpedia5,RF,MPNet,dal,1,1500,0.9588004892209657,0.0020483615076670393
dbpedia5,RF,MPNet,dal,2,2000,0.9676736686924988,0.0020092053243674804
dbpedia5,RF,MPNet,dal,3,2500,0.9669831150927788,0.0032170892075033476
dbpedia5,RF,MPNet,dal,4,3000,0.9687961525697825,0.0019857358167204658
dbpedia5,RF,MPNet,dal,5,3500,0.9668970252890864,0.003916294338944257
dbpedia5,RF,MPNet,dal,6,4000,0.9676417762263543,0.002263915506905531
dbpedia5,RF,MPNet,dal,7,4500,0.9697027258694569,0.00042041678890384883
dbpedia5,RF,MPNet,dal,8,5000,0.9685764295710007,0.00334187327197765
dbpedia5,RF,MPNet,margin,-1,500,0.9327165801418142,0.009146509223865479
dbpedia5,RF,MPNet,margin,0,1000,0.9570271057281793,0.0045236050283482725
dbpedia5,RF,MPNet,margin,1,1500,0.961171611308702,0.00400172829038155
dbpedia5,RF,MPNet,margin,2,2000,0.9629677906238183,0.0050769007783335604
dbpedia5,RF,MPNet,margin,3,2500,0.9692450590620711,0.0004456660206511826
dbpedia5,RF,MPNet,margin,4,3000,0.9710156388360821,0.0014978854442484213
dbpedia5,RF,MPNet,margin,5,3500,0.9705332307632867,0.0008720954343634146
dbpedia5,RF,MPNet,margin,6,4000,0.9719912800035032,0.0017402620608437697
dbpedia5,RF,MPNet,margin,7,4500,0.9730712772792082,0.0021220510083206916
dbpedia5,RF,MPNet,margin,8,5000,0.9740111300218935,0.0015718020045128627
dbpedia5,RF,MPNet,random,-1,500,0.9343374796169087,0.011024526619767555
dbpedia5,RF,MPNet,random,0,1000,0.9530371241785996,0.0046856712545270554
dbpedia5,RF,MPNet,random,1,1500,0.9588931030194724,0.00583763113697259
dbpedia5,RF,MPNet,random,2,2000,0.9614807602826473,0.004734264435930861
dbpedia5,RF,MPNet,random,3,2500,0.9636115976416856,0.0023582733101261957
dbpedia5,RF,MPNet,random,4,3000,0.9648094416144118,0.0034979086876930116
dbpedia5,RF,MPNet,random,5,3500,0.9639626691986726,0.0014048535754780974
dbpedia5,RF,MPNet,random,6,4000,0.9691786333236538,0.002436536358478042
dbpedia5,RF,MPNet,random,7,4500,0.9663575403906908,0.0029782831875715004
dbpedia5,RF,MPNet,random,8,5000,0.9690966387731524,0.001333978041846399
dbpedia5,RF,MPNet,real,-1,500,0.9395057496891868,0.008583561406059472
dbpedia5,RF,MPNet,real,0,1000,0.944163500380269,0.008692794768143011
dbpedia5,RF,MPNet,real,1,1500,0.950750446386122,0.006015506059203714
dbpedia5,RF,MPNet,real,2,2000,0.9596544945052327,0.00524469590756481
dbpedia5,RF,MPNet,real,3,2500,0.9643672550814705,0.004659991060980086
dbpedia5,RF,MPNet,real,4,3000,0.9671088109120415,0.0033326745590462263
dbpedia5,RF,MPNet,real,5,3500,0.9696644739547424,0.003708623466542501
dbpedia5,RF,MPNet,real,6,4000,0.9700608825793147,0.0034844202002022235
dbpedia5,RF,MPNet,real,7,4500,0.9726511398679754,0.0003014355140478985
dbpedia5,RF,MPNet,real,8,5000,0.9700740915510012,0.0020059977426601437
dbpedia5,RF,USE,cal,-1,500,0.9290312582291079,0.010085467812893089
dbpedia5,RF,USE,cal,0,1000,0.9392702056795939,0.0033309126173763637
dbpedia5,RF,USE,cal,1,1500,0.9385467461370204,0.007824122274051505
dbpedia5,RF,USE,cal,2,2000,0.9475775301128831,0.0036845093223173875
dbpedia5,RF,USE,cal,3,2500,0.9491641373167821,0.0018217370987873105
dbpedia5,RF,USE,cal,4,3000,0.9537504483221747,0.0016800710073443265
dbpedia5,RF,USE,cal,5,3500,0.9513681118614196,0.0023459329906582774
dbpedia5,RF,USE,cal,6,4000,0.9566640048652904,0.0007107688096311133
dbpedia5,RF,USE,cal,7,4500,0.9562776792360562,0.003230338201616147
dbpedia5,RF,USE,cal,8,5000,0.9563951593797118,0.001484593764562151
dbpedia5,RF,USE,dal,-1,500,0.9328771762997939,0.008106186518003159
dbpedia5,RF,USE,dal,0,1000,0.9357637623042715,0.006617187335896348
dbpedia5,RF,USE,dal,1,1500,0.9449193454816216,0.004304563815281399
dbpedia5,RF,USE,dal,2,2000,0.9483534477492067,0.0034604483682873157
dbpedia5,RF,USE,dal,3,2500,0.9498526880694523,0.001426653869396217
dbpedia5,RF,USE,dal,4,3000,0.9483350094013936,0.0019579393440498976
dbpedia5,RF,USE,dal,5,3500,0.9520281357585074,0.0008889225917726093
dbpedia5,RF,USE,dal,6,4000,0.9519150963960755,0.0018187047147209146
dbpedia5,RF,USE,dal,7,4500,0.949057172091795,0.006210903963673156
dbpedia5,RF,USE,dal,8,5000,0.9531407263067112,0.00044708719262354665
dbpedia5,RF,USE,margin,-1,500,0.9296106784647887,0.008388807288535466
dbpedia5,RF,USE,margin,0,1000,0.9445267702420702,0.008757509454061377
dbpedia5,RF,USE,margin,1,1500,0.9540991442421962,0.0010976569331063966
dbpedia5,RF,USE,margin,2,2000,0.9564831304273236,0.0026047234495675327
dbpedia5,RF,USE,margin,3,2500,0.9588901999480649,0.002586751973967331
dbpedia5,RF,USE,margin,4,3000,0.9592532470072191,0.0009824362163055233
dbpedia5,RF,USE,margin,5,3500,0.96079530629533,0.002233633505967983
dbpedia5,RF,USE,margin,6,4000,0.9615560315192971,0.0020800194517194854
dbpedia5,RF,USE,margin,7,4500,0.9613434353828928,0.0006539594706378523
dbpedia5,RF,USE,margin,8,5000,0.9604509539816561,0.0005322775918631696
dbpedia5,RF,USE,random,-1,500,0.9350375342948939,0.003917740650440586
dbpedia5,RF,USE,random,0,1000,0.9390815059306687,0.007939387139082748
dbpedia5,RF,USE,random,1,1500,0.9439548751114547,0.0030643547851515653
dbpedia5,RF,USE,random,2,2000,0.9499055105062654,0.0022552340231602208
dbpedia5,RF,USE,random,3,2500,0.9502788887110066,0.00383000595211218
dbpedia5,RF,USE,random,4,3000,0.9495409746720705,0.00432243675187932
dbpedia5,RF,USE,random,5,3500,0.9524757633150737,0.003297293010828891
dbpedia5,RF,USE,random,6,4000,0.9538241198030333,0.0005993379027052146
dbpedia5,RF,USE,random,7,4500,0.9532628336371394,0.0001468493094281455
dbpedia5,RF,USE,random,8,5000,0.9541879844977622,0.000659943680621512
dbpedia5,RF,USE,real,-1,500,0.9208123222470079,0.02487758044551566
dbpedia5,RF,USE,real,0,1000,0.9473352408417665,0.0038183724604393446
dbpedia5,RF,USE,real,1,1500,0.9469116183251979,0.0029810803676486052
dbpedia5,RF,USE,real,2,2000,0.9489022589734374,0.008500745702940375
dbpedia5,RF,USE,real,3,2500,0.9573013377587983,0.0026224191302826536
dbpedia5,RF,USE,real,4,3000,0.9555136505346978,0.0030684708276585517
dbpedia5,RF,USE,real,5,3500,0.955747239194299,0.004879803039878323
dbpedia5,RF,USE,real,6,4000,0.9583058096645304,0.0011514248084702001
dbpedia5,RF,USE,real,7,4500,0.9600549231024647,0.0016230469678887752
dbpedia5,RF,USE,real,8,5000,0.9588047686357094,0.0034266184027856926
dbpedia5,RF,wordvecs,cal,-1,500,0.8860114854972898,0.010148349440675802
dbpedia5,RF,wordvecs,cal,0,1000,0.9105989112602587,0.005394706668807004
dbpedia5,RF,wordvecs,cal,1,1500,0.9180499976150628,0.0070800437576557925
dbpedia5,RF,wordvecs,cal,2,2000,0.9189391912624482,0.005946185773883363
dbpedia5,RF,wordvecs,cal,3,2500,0.9321376168597308,0.002629191607032159
dbpedia5,RF,wordvecs,cal,4,3000,0.9300442937729615,0.0017655164441971673
dbpedia5,RF,wordvecs,cal,5,3500,0.9344311265384704,0.0024891581217340985
dbpedia5,RF,wordvecs,cal,6,4000,0.9304299467889922,0.00241266603224442
dbpedia5,RF,wordvecs,cal,7,4500,0.9341801410168175,0.004478601951690919
dbpedia5,RF,wordvecs,cal,8,5000,0.9351618206216,0.0013532026052715301
dbpedia5,RF,wordvecs,dal,-1,500,0.8875733377660953,0.011267574148919062
dbpedia5,RF,wordvecs,dal,0,1000,0.898074761523347,0.01189353791966384
dbpedia5,RF,wordvecs,dal,1,1500,0.9100994510593837,0.0021432738681382442
dbpedia5,RF,wordvecs,dal,2,2000,0.915556780452619,0.004218474382387341
dbpedia5,RF,wordvecs,dal,3,2500,0.9169328400336328,0.003388682559486713
dbpedia5,RF,wordvecs,dal,4,3000,0.9224174180229805,0.0005899856648739855
dbpedia5,RF,wordvecs,dal,5,3500,0.9184127552826409,0.0025843511705225617
dbpedia5,RF,wordvecs,dal,6,4000,0.9206255486516094,0.006386047260486377
dbpedia5,RF,wordvecs,dal,7,4500,0.9294769454060607,0.00371669254258127
dbpedia5,RF,wordvecs,dal,8,5000,0.9247848165314468,0.002387990959940073
dbpedia5,RF,wordvecs,margin,-1,500,0.8695914100085997,0.03256478593489935
dbpedia5,RF,wordvecs,margin,0,1000,0.9150738833033074,0.004716363513913892
dbpedia5,RF,wordvecs,margin,1,1500,0.92117998887248,0.009173723612260296
dbpedia5,RF,wordvecs,margin,2,2000,0.9297392560886005,0.002542543959360443
dbpedia5,RF,wordvecs,margin,3,2500,0.9328059764953366,0.0005145628271077191
dbpedia5,RF,wordvecs,margin,4,3000,0.939471051554252,0.0007788143620075647
dbpedia5,RF,wordvecs,margin,5,3500,0.9406666578752971,0.003727601008098723
dbpedia5,RF,wordvecs,margin,6,4000,0.9408070198204234,0.001814562580627411
dbpedia5,RF,wordvecs,margin,7,4500,0.9407047480200207,0.0022250845674254118
dbpedia5,RF,wordvecs,margin,8,5000,0.9419336091379519,0.0015067505769298538
