dataset,batch_size,seed_size,acq_name,clf,rep,trial_idx,iter_idx,train_size,score,init,ts
dbpedia5,200,200,dal,BERT,BERT,0,21,4600,0.9874015702369178,init_random,2024-03-09 11:29:43.293776
dbpedia5,200,200,dal,BERT,BERT,0,22,4800,0.9874122565245178,init_random,2024-03-09 12:19:38.262759
dbpedia5,200,200,dal,BERT,BERT,0,23,5000,0.98720944115926,init_random,2024-03-09 13:10:10.154662
dbpedia5,200,200,dal,BERT,BERT,1,-1,200,0.9799932308959498,init_random,2024-03-12 11:07:34.250373
dbpedia5,200,200,dal,BERT,BERT,1,0,400,0.9838637069768827,init_random,2024-03-12 11:29:12.600546
dbpedia5,200,200,dal,BERT,BERT,1,1,600,0.9806327355527188,init_random,2024-03-12 11:42:35.049871
dbpedia5,200,200,dal,BERT,BERT,1,2,800,0.9831919598248468,init_random,2024-03-12 11:58:24.722109
dbpedia5,200,200,dal,BERT,BERT,1,3,1000,0.9860065584997044,init_random,2024-03-12 12:24:13.619650
dbpedia5,200,200,dal,BERT,BERT,1,4,1200,0.9864245606151772,init_random,2024-03-12 12:43:52.344160
dbpedia5,200,200,dal,BERT,BERT,1,5,1400,0.9874055628414024,init_random,2024-03-12 13:05:12.467248
dbpedia5,200,200,dal,BERT,BERT,1,6,1600,0.9846155564640304,init_random,2024-03-12 13:28:45.462806
dbpedia5,200,200,dal,BERT,BERT,1,7,1800,0.9824115386138006,init_random,2024-03-12 13:54:05.134676
dbpedia5,200,200,dal,BERT,BERT,1,8,2000,0.985601677692138,init_random,2024-03-12 14:21:08.885618
dbpedia5,200,200,dal,BERT,BERT,1,9,2200,0.9866079481216306,init_random,2024-03-12 14:49:47.362697
dbpedia5,200,200,dal,BERT,BERT,1,10,2400,0.986204161262966,init_random,2024-03-12 15:19:29.306270
dbpedia5,200,200,dal,BERT,BERT,1,11,2600,0.9870027803160102,init_random,2024-03-12 15:51:12.143330
dbpedia5,200,200,dal,BERT,BERT,1,12,2800,0.9876106822263272,init_random,2024-03-12 16:24:41.220160
dbpedia5,200,200,dal,BERT,BERT,1,13,3000,0.9878010076116692,init_random,2024-03-12 16:59:20.572462
dbpedia5,200,200,dal,BERT,BERT,1,14,3200,0.9870083038624256,init_random,2024-03-12 17:35:40.812609
dbpedia5,200,200,dal,BERT,BERT,1,15,3400,0.987608551293182,init_random,2024-03-12 18:13:48.089292
dbpedia5,200,200,dal,BERT,BERT,1,16,3600,0.9882068612530585,init_random,2024-03-12 18:53:08.485611
dbpedia5,200,200,dal,BERT,BERT,1,17,3800,0.9878128409382704,init_random,2024-03-12 19:34:18.020528
dbpedia5,200,200,dal,BERT,BERT,1,18,4000,0.9870093902901054,init_random,2024-03-12 20:18:14.562326
dbpedia5,200,200,dal,BERT,BERT,1,19,4200,0.9870108385244056,init_random,2024-03-12 21:03:01.755222
dbpedia5,200,200,dal,BERT,BERT,1,20,4400,0.9886092860631964,init_random,2024-03-12 21:48:38.859868
dbpedia5,200,200,dal,BERT,BERT,1,21,4600,0.9855891827521251,init_random,2024-03-12 22:37:29.960402
dbpedia5,200,200,dal,BERT,BERT,1,22,4800,0.9875987746821469,init_random,2024-03-12 23:27:01.346189
dbpedia5,200,200,dal,BERT,BERT,1,23,5000,0.9862038763183602,init_random,2024-03-13 00:18:33.449514
dbpedia5,200,200,dal,BERT,BERT,2,-1,200,0.9458231836224243,init_random,2024-03-14 23:15:42.690650
dbpedia5,200,200,dal,BERT,BERT,2,0,400,0.979200938670118,init_random,2024-03-14 23:33:07.782662
dbpedia5,200,200,dal,BERT,BERT,2,1,600,0.986008068497184,init_random,2024-03-14 23:50:30.378061
dbpedia5,200,200,dal,BERT,BERT,2,2,800,0.9870065458758776,init_random,2024-03-15 00:11:59.462243
dbpedia5,200,200,dal,BERT,BERT,2,3,1000,0.9816399856494668,init_random,2024-03-15 00:36:25.071131
dbpedia5,200,200,dal,BERT,BERT,2,4,1200,0.9846138706863764,init_random,2024-03-15 00:58:20.077658
dbpedia5,200,200,dal,BERT,BERT,2,5,1400,0.983422403098262,init_random,2024-03-15 01:19:09.088659
dbpedia5,200,200,dal,BERT,BERT,2,6,1600,0.9888118245954388,init_random,2024-03-15 01:42:24.694933
dbpedia5,200,200,dal,BERT,BERT,2,7,1800,0.9885976828022676,init_random,2024-03-15 02:07:51.126546
dbpedia5,200,200,dal,BERT,BERT,2,8,2000,0.9873962057022506,init_random,2024-03-15 02:33:38.703105
dbpedia5,200,200,dal,BERT,BERT,2,9,2200,0.9870259532728862,init_random,2024-03-15 03:00:50.631906
dbpedia5,200,200,dal,BERT,BERT,2,10,2400,0.988210624858464,init_random,2024-03-15 03:29:34.826456
dbpedia5,200,200,dal,BERT,BERT,2,11,2600,0.9908084804497848,init_random,2024-03-15 03:59:58.243087
dbpedia5,200,200,dal,BERT,BERT,2,12,2800,0.9868165874756628,init_random,2024-03-15 04:31:50.998106
dbpedia5,200,200,dal,BERT,BERT,2,13,3000,0.9876020075597132,init_random,2024-03-15 05:05:05.421045
dbpedia5,200,200,dal,BERT,BERT,2,14,3200,0.9878039278236166,init_random,2024-03-15 05:40:07.468897
dbpedia5,200,200,dal,BERT,BERT,2,15,3400,0.9878112367090258,init_random,2024-03-15 06:16:58.049686
dbpedia5,200,200,dal,BERT,BERT,2,16,3600,0.9870022008372408,init_random,2024-03-15 06:54:53.232810
dbpedia5,200,200,dal,BERT,BERT,2,17,3800,0.9862139976895404,init_random,2024-03-15 07:34:34.694739
dbpedia5,200,200,dal,BERT,BERT,2,18,4000,0.9863876058173848,init_random,2024-03-15 08:15:40.881552
dbpedia5,200,200,dal,BERT,BERT,2,19,4200,0.9847938765073384,init_random,2024-03-15 08:59:08.721873
dbpedia5,200,200,dal,BERT,BERT,2,20,4400,0.9880114229796646,init_random,2024-03-15 09:45:02.821707
dbpedia5,200,200,dal,BERT,BERT,2,21,4600,0.9858152374600077,init_random,2024-03-15 10:31:51.214853
dbpedia5,200,200,dal,BERT,BERT,2,22,4800,0.98642374290124,init_random,2024-03-15 11:19:58.895468
dbpedia5,200,200,dal,BERT,BERT,2,23,5000,0.9854147938819664,init_random,2024-03-15 12:11:00.065089
dbpedia5,200,200,margin,BERT,BERT,0,-1,200,0.9741207009861782,init_random,2024-03-08 21:23:30.989816
dbpedia5,200,200,margin,BERT,BERT,0,0,400,0.9820231757890896,init_random,2024-03-08 21:48:02.979641
dbpedia5,200,200,margin,BERT,BERT,0,1,600,0.9880113726733012,init_random,2024-03-08 22:13:59.613278
dbpedia5,200,200,margin,BERT,BERT,0,2,800,0.9878141131067638,init_random,2024-03-08 22:35:28.429337
dbpedia5,200,200,margin,BERT,BERT,0,3,1000,0.9878048004551429,init_random,2024-03-08 23:03:40.450132
dbpedia5,200,200,margin,BERT,BERT,0,4,1200,0.9892070243636182,init_random,2024-03-08 23:32:58.851237
dbpedia5,200,200,margin,BERT,BERT,0,5,1400,0.9884045212771424,init_random,2024-03-09 00:02:37.171067
dbpedia5,200,200,margin,BERT,BERT,0,6,1600,0.9873971439844564,init_random,2024-03-09 00:39:09.361115
dbpedia5,200,200,margin,BERT,BERT,0,7,1800,0.9872084493804216,init_random,2024-03-09 01:12:44.084271
dbpedia5,200,200,margin,BERT,BERT,0,8,2000,0.9884070660601864,init_random,2024-03-09 01:50:03.195923
dbpedia5,200,200,margin,BERT,BERT,0,9,2200,0.9884093226252676,init_random,2024-03-09 02:28:03.497513
dbpedia5,200,200,margin,BERT,BERT,0,10,2400,0.9892123240311206,init_random,2024-03-09 03:09:59.031931
dbpedia5,200,200,margin,BERT,BERT,0,11,2600,0.9886065573871604,init_random,2024-03-09 03:43:52.205271
dbpedia5,200,200,margin,BERT,BERT,0,12,2800,0.988810328475066,init_random,2024-03-09 04:25:19.546314
dbpedia5,200,200,margin,BERT,BERT,0,13,3000,0.9888071309384998,init_random,2024-03-09 05:03:41.757733
dbpedia5,200,200,margin,BERT,BERT,0,14,3200,0.9894051860589256,init_random,2024-03-09 05:45:53.975826
dbpedia5,200,200,margin,BERT,BERT,0,15,3400,0.9876004899572112,init_random,2024-03-09 06:29:37.588020
dbpedia5,200,200,margin,BERT,BERT,0,16,3600,0.988407638706076,init_random,2024-03-09 07:09:52.869439
dbpedia5,200,200,margin,BERT,BERT,0,17,3800,0.9876140738462802,init_random,2024-03-09 07:50:34.314619
dbpedia5,200,200,margin,BERT,BERT,0,18,4000,0.9878141984000566,init_random,2024-03-09 08:34:00.797089
dbpedia5,200,200,margin,BERT,BERT,0,19,4200,0.988213518576351,init_random,2024-03-09 09:20:16.195554
dbpedia5,200,200,margin,BERT,BERT,0,20,4400,0.9896069686416332,init_random,2024-03-09 10:06:08.088456
dbpedia5,200,200,margin,BERT,BERT,0,21,4600,0.9868181078267924,init_random,2024-03-09 10:54:38.409048
dbpedia5,200,200,margin,BERT,BERT,0,22,4800,0.9884066616440385,init_random,2024-03-09 11:43:57.185953
dbpedia5,200,200,margin,BERT,BERT,0,23,5000,0.9876092808186244,init_random,2024-03-09 12:35:02.927239
dbpedia5,200,200,margin,BERT,BERT,1,-1,200,0.9773913100296948,init_random,2024-03-11 16:01:22.364127
dbpedia5,200,200,margin,BERT,BERT,1,0,400,0.9784599829408692,init_random,2024-03-11 16:14:42.417298
dbpedia5,200,200,margin,BERT,BERT,1,1,600,0.9857916581815253,init_random,2024-03-11 16:29:09.030968
dbpedia5,200,200,margin,BERT,BERT,1,2,800,0.988209470194407,init_random,2024-03-11 16:45:25.802982
dbpedia5,200,200,margin,BERT,BERT,1,3,1000,0.9882078473317794,init_random,2024-03-11 17:03:34.250581
dbpedia5,200,200,margin,BERT,BERT,1,4,1200,0.9888088817737436,init_random,2024-03-11 17:22:53.193368
dbpedia5,200,200,margin,BERT,BERT,1,5,1400,0.9894038627561086,init_random,2024-03-11 17:44:10.953448
dbpedia5,200,200,margin,BERT,BERT,1,6,1600,0.9886103891673848,init_random,2024-03-11 18:07:34.609571
dbpedia5,200,200,margin,BERT,BERT,1,7,1800,0.9874111403883334,init_random,2024-03-11 18:32:07.409984
dbpedia5,200,200,margin,BERT,BERT,1,8,2000,0.9876123131595774,init_random,2024-03-11 18:58:22.399011
dbpedia5,200,200,margin,BERT,BERT,1,9,2200,0.9878055320146316,init_random,2024-03-11 19:26:42.448284
dbpedia5,200,200,margin,BERT,BERT,1,10,2400,0.9882029115766992,init_random,2024-03-11 19:55:47.949980
dbpedia5,200,200,margin,BERT,BERT,1,11,2600,0.9882091394472956,init_random,2024-03-11 20:26:51.641312
dbpedia5,200,200,margin,BERT,BERT,1,12,2800,0.987209136136299,init_random,2024-03-11 20:59:38.825226
dbpedia5,200,200,margin,BERT,BERT,1,13,3000,0.98881323993854,init_random,2024-03-11 21:33:45.935409
dbpedia5,200,200,margin,BERT,BERT,1,14,3200,0.9884037088791662,init_random,2024-03-11 22:10:06.059027
dbpedia5,200,200,margin,BERT,BERT,1,15,3400,0.9868032463912384,init_random,2024-03-11 22:47:57.807116
dbpedia5,200,200,margin,BERT,BERT,1,16,3600,0.987805666555096,init_random,2024-03-11 23:27:12.691283
dbpedia5,200,200,margin,BERT,BERT,1,17,3800,0.98760753762542,init_random,2024-03-12 00:09:01.824879
dbpedia5,200,200,margin,BERT,BERT,1,18,4000,0.9870037897118792,init_random,2024-03-12 00:57:11.533084
dbpedia5,200,200,margin,BERT,BERT,1,19,4200,0.9862043397474708,init_random,2024-03-12 01:40:32.256632
dbpedia5,200,200,margin,BERT,BERT,1,20,4400,0.9880079792377536,init_random,2024-03-12 02:26:02.467596
dbpedia5,200,200,margin,BERT,BERT,1,21,4600,0.9882104311905714,init_random,2024-03-12 03:16:24.554595
dbpedia5,200,200,margin,BERT,BERT,1,22,4800,0.9865831661218174,init_random,2024-03-12 04:16:18.856616
dbpedia5,200,200,margin,BERT,BERT,1,23,5000,0.9880108463887616,init_random,2024-03-12 05:05:52.640329
dbpedia5,200,200,margin,BERT,BERT,2,-1,200,0.9265719488635732,init_random,2024-03-14 23:14:27.140769
dbpedia5,200,200,margin,BERT,BERT,2,0,400,0.9823740784516188,init_random,2024-03-14 23:31:55.867097
dbpedia5,200,200,margin,BERT,BERT,2,1,600,0.9870098827046492,init_random,2024-03-14 23:48:08.071020
dbpedia5,200,200,margin,BERT,BERT,2,2,800,0.9848197068762248,init_random,2024-03-15 00:09:12.427803
dbpedia5,200,200,margin,BERT,BERT,2,3,1000,0.9863978946483416,init_random,2024-03-15 00:28:47.599339
dbpedia5,200,200,margin,BERT,BERT,2,4,1200,0.9886089203794408,init_random,2024-03-15 00:51:30.826350
dbpedia5,200,200,margin,BERT,BERT,2,5,1400,0.989803968813718,init_random,2024-03-15 01:10:27.975864
dbpedia5,200,200,margin,BERT,BERT,2,6,1600,0.9880010346170452,init_random,2024-03-15 01:30:48.969357
dbpedia5,200,200,margin,BERT,BERT,2,7,1800,0.988009344558644,init_random,2024-03-15 01:52:46.858103
dbpedia5,200,200,margin,BERT,BERT,2,8,2000,0.9886072582641534,init_random,2024-03-15 02:15:57.231536
dbpedia5,200,200,margin,BERT,BERT,2,9,2200,0.9888082651408858,init_random,2024-03-15 02:40:43.707252
dbpedia5,200,200,margin,BERT,BERT,2,10,2400,0.9889980062318028,init_random,2024-03-15 03:06:47.493189
dbpedia5,200,200,margin,BERT,BERT,2,11,2600,0.9872128960008584,init_random,2024-03-15 03:34:25.563900
dbpedia5,200,200,margin,BERT,BERT,2,12,2800,0.9878085959135148,init_random,2024-03-15 04:03:22.370189
dbpedia5,200,200,margin,BERT,BERT,2,13,3000,0.9882073176621664,init_random,2024-03-15 04:33:57.886539
dbpedia5,200,200,margin,BERT,BERT,2,14,3200,0.9878101518998555,init_random,2024-03-15 05:05:59.736394
dbpedia5,200,200,margin,BERT,BERT,2,15,3400,0.9882004404178047,init_random,2024-03-15 05:39:35.197513
dbpedia5,200,200,margin,BERT,BERT,2,16,3600,0.987406525732762,init_random,2024-03-15 06:14:45.123384
dbpedia5,200,200,margin,BERT,BERT,2,17,3800,0.9870000573712588,init_random,2024-03-15 06:51:20.264649
dbpedia5,200,200,margin,BERT,BERT,2,18,4000,0.987608972339872,init_random,2024-03-15 07:29:43.450881
dbpedia5,200,200,margin,BERT,BERT,2,19,4200,0.988402863032902,init_random,2024-03-15 08:10:07.010212
dbpedia5,200,200,margin,BERT,BERT,2,20,4400,0.9870110518508224,init_random,2024-03-15 08:51:40.244579
dbpedia5,200,200,margin,BERT,BERT,2,21,4600,0.9864078273011554,init_random,2024-03-15 09:35:21.130771
dbpedia5,200,200,margin,BERT,BERT,2,22,4800,0.9896025364283334,init_random,2024-03-15 10:20:09.217120
dbpedia5,200,200,margin,BERT,BERT,2,23,5000,0.9882127386763092,init_random,2024-03-15 11:06:11.824778
dbpedia5,200,200,random,BERT,BERT,0,-1,200,0.9802090156716406,init_random,2024-03-08 21:24:21.585233
dbpedia5,200,200,random,BERT,BERT,0,0,400,0.9808446218379788,init_random,2024-03-08 21:47:39.216803
dbpedia5,200,200,random,BERT,BERT,0,1,600,0.9848042113014376,init_random,2024-03-08 22:07:30.292995
dbpedia5,200,200,random,BERT,BERT,0,2,800,0.979801068444658,init_random,2024-03-08 22:32:24.945170
dbpedia5,200,200,random,BERT,BERT,0,3,1000,0.9830521804654656,init_random,2024-03-08 22:57:43.047351
dbpedia5,200,200,random,BERT,BERT,0,4,1200,0.9826448530514704,init_random,2024-03-08 23:26:01.319564
dbpedia5,200,200,random,BERT,BERT,0,5,1400,0.9821993966204026,init_random,2024-03-08 23:52:46.974035
dbpedia5,200,200,random,BERT,BERT,0,6,1600,0.9837883624758508,init_random,2024-03-09 00:24:05.563794
dbpedia5,200,200,random,BERT,BERT,0,7,1800,0.9846236001675368,init_random,2024-03-09 00:56:55.014187
dbpedia5,200,200,random,BERT,BERT,0,8,2000,0.9841921747488144,init_random,2024-03-09 01:33:32.625609
dbpedia5,200,200,random,BERT,BERT,0,9,2200,0.9835980740284604,init_random,2024-03-09 02:14:42.231487
dbpedia5,200,200,random,BERT,BERT,0,10,2400,0.9846182720233158,init_random,2024-03-09 02:52:40.168141
dbpedia5,200,200,random,BERT,BERT,0,11,2600,0.9856025499935444,init_random,2024-03-09 03:26:55.628662
dbpedia5,200,200,random,BERT,BERT,0,12,2800,0.9868047518595662,init_random,2024-03-09 04:08:54.190883
dbpedia5,200,200,random,BERT,BERT,0,13,3000,0.986009100554593,init_random,2024-03-09 04:45:46.916291
dbpedia5,200,200,random,BERT,BERT,0,14,3200,0.9862075228076131,init_random,2024-03-09 05:27:10.471791
dbpedia5,200,200,random,BERT,BERT,0,15,3400,0.9840011602340656,init_random,2024-03-09 06:08:45.403837
dbpedia5,200,200,random,BERT,BERT,0,16,3600,0.9818096211849616,init_random,2024-03-09 06:49:22.360336
dbpedia5,200,200,random,BERT,BERT,0,17,3800,0.9870153869890884,init_random,2024-03-09 07:28:39.631719
dbpedia5,200,200,random,BERT,BERT,0,18,4000,0.983190328504738,init_random,2024-03-09 08:09:40.133057
dbpedia5,200,200,random,BERT,BERT,0,19,4200,0.984215636469669,init_random,2024-03-09 08:54:44.823296
dbpedia5,200,200,random,BERT,BERT,0,20,4400,0.9862200180090036,init_random,2024-03-09 09:38:34.684872
dbpedia5,200,200,random,BERT,BERT,0,21,4600,0.9858160155568932,init_random,2024-03-09 10:24:52.565702
dbpedia5,200,200,random,BERT,BERT,0,22,4800,0.9818231195997112,init_random,2024-03-09 11:11:30.661135
dbpedia5,200,200,random,BERT,BERT,0,23,5000,0.9821591667825912,init_random,2024-03-09 12:00:28.609781
dbpedia5,200,200,random,BERT,BERT,1,-1,200,0.96823088848237,init_random,2024-03-11 16:01:32.061690
dbpedia5,200,200,random,BERT,BERT,1,0,400,0.9788532939711988,init_random,2024-03-11 16:11:45.893264
dbpedia5,200,200,random,BERT,BERT,1,1,600,0.9811449590953992,init_random,2024-03-11 16:24:23.907013
dbpedia5,200,200,random,BERT,BERT,1,2,800,0.9825811573334218,init_random,2024-03-11 16:38:25.224228
dbpedia5,200,200,random,BERT,BERT,1,3,1000,0.9671064104534874,init_random,2024-03-11 16:54:10.889156
dbpedia5,200,200,random,BERT,BERT,1,4,1200,0.9858191510925666,init_random,2024-03-11 17:12:03.542784
dbpedia5,200,200,random,BERT,BERT,1,5,1400,0.9858221688445094,init_random,2024-03-11 17:31:57.040691
dbpedia5,200,200,random,BERT,BERT,1,6,1600,0.9851962272164684,init_random,2024-03-11 17:53:11.915876
dbpedia5,200,200,random,BERT,BERT,1,7,1800,0.984415819669945,init_random,2024-03-11 18:16:24.546040
dbpedia5,200,200,random,BERT,BERT,1,8,2000,0.9849925742498272,init_random,2024-03-11 18:40:21.250665
dbpedia5,200,200,random,BERT,BERT,1,9,2200,0.9870017731169438,init_random,2024-03-11 19:05:54.666468
dbpedia5,200,200,random,BERT,BERT,1,10,2400,0.98479370076525,init_random,2024-03-11 19:33:09.091477
dbpedia5,200,200,random,BERT,BERT,1,11,2600,0.9834230620406862,init_random,2024-03-11 20:01:57.137079
dbpedia5,200,200,random,BERT,BERT,1,12,2800,0.985399626183582,init_random,2024-03-11 20:32:16.165916
dbpedia5,200,200,random,BERT,BERT,1,13,3000,0.9856059855070842,init_random,2024-03-11 21:04:13.981560
dbpedia5,200,200,random,BERT,BERT,1,14,3200,0.9765836971337885,init_random,2024-03-11 21:37:52.282364
dbpedia5,200,200,random,BERT,BERT,1,15,3400,0.9846030494921214,init_random,2024-03-11 22:13:14.996787
dbpedia5,200,200,random,BERT,BERT,1,16,3600,0.9838153186620598,init_random,2024-03-11 22:50:27.986403
dbpedia5,200,200,random,BERT,BERT,1,17,3800,0.9835969683193184,init_random,2024-03-11 23:28:39.038482
dbpedia5,200,200,random,BERT,BERT,1,18,4000,0.9863969004296924,init_random,2024-03-12 00:08:58.173319
dbpedia5,200,200,random,BERT,BERT,1,19,4200,0.9858162994297522,init_random,2024-03-12 01:06:33.833884
dbpedia5,200,200,random,BERT,BERT,1,20,4400,0.9870003736416374,init_random,2024-03-12 02:03:49.702335
dbpedia5,200,200,random,BERT,BERT,1,21,4600,0.9851900901760094,init_random,2024-03-12 02:51:01.197586
dbpedia5,200,200,random,BERT,BERT,1,22,4800,0.9858038827989885,init_random,2024-03-12 03:41:46.260735
dbpedia5,200,200,random,BERT,BERT,1,23,5000,0.986411931631692,init_random,2024-03-12 04:38:13.417468
dbpedia5,200,200,random,BERT,BERT,2,-1,200,0.9240786478224274,init_random,2024-03-14 09:12:49.818712
dbpedia5,200,200,random,BERT,BERT,2,0,400,0.980079615393916,init_random,2024-03-14 09:27:14.230887
dbpedia5,200,200,random,BERT,BERT,2,1,600,0.9846523686406468,init_random,2024-03-14 09:43:30.068940
dbpedia5,200,200,random,BERT,BERT,2,2,800,0.981842308451235,init_random,2024-03-14 10:01:19.684937
dbpedia5,200,200,random,BERT,BERT,2,3,1000,0.985200358290654,init_random,2024-03-14 10:27:13.757860
dbpedia5,200,200,random,BERT,BERT,2,4,1200,0.983397471426674,init_random,2024-03-14 10:46:43.224373
dbpedia5,200,200,random,BERT,BERT,2,5,1400,0.9847917612496524,init_random,2024-03-14 11:09:57.981330
dbpedia5,200,200,random,BERT,BERT,2,6,1600,0.9844041234723946,init_random,2024-03-14 11:41:40.527401
dbpedia5,200,200,random,BERT,BERT,2,7,1800,0.9823696922287258,init_random,2024-03-14 12:08:32.237468
dbpedia5,200,200,random,BERT,BERT,2,8,2000,0.9835775173295074,init_random,2024-03-14 12:35:13.854238
dbpedia5,200,200,random,BERT,BERT,2,9,2200,0.9785149572423588,init_random,2024-03-14 13:01:00.801255
dbpedia5,200,200,random,BERT,BERT,2,10,2400,0.9856049823224547,init_random,2024-03-14 13:27:12.087075
dbpedia5,200,200,random,BERT,BERT,2,11,2600,0.985194559486886,init_random,2024-03-14 13:55:02.333918
dbpedia5,200,200,random,BERT,BERT,2,12,2800,0.9841896144637376,init_random,2024-03-14 14:23:27.712219
dbpedia5,200,200,random,BERT,BERT,2,13,3000,0.9817769900930056,init_random,2024-03-14 14:53:40.006501
dbpedia5,200,200,random,BERT,BERT,2,14,3200,0.9852025612081108,init_random,2024-03-14 15:25:07.316078
dbpedia5,200,200,random,BERT,BERT,2,15,3400,0.9815848781277824,init_random,2024-03-14 15:58:09.888024
dbpedia5,200,200,random,BERT,BERT,2,16,3600,0.98339923816687,init_random,2024-03-14 16:32:51.483339
dbpedia5,200,200,random,BERT,BERT,2,17,3800,0.9847994315279528,init_random,2024-03-14 17:08:53.693486
dbpedia5,200,200,random,BERT,BERT,2,18,4000,0.9834176143192956,init_random,2024-03-14 17:47:05.582279
dbpedia5,200,200,random,BERT,BERT,2,19,4200,0.985597303446522,init_random,2024-03-14 18:26:38.536554
dbpedia5,200,200,random,BERT,BERT,2,20,4400,0.9866013245775492,init_random,2024-03-14 19:07:36.705976
dbpedia5,200,200,random,BERT,BERT,2,21,4600,0.985000486089335,init_random,2024-03-14 19:49:53.699396
dbpedia5,200,200,random,BERT,BERT,2,22,4800,0.9862116375300484,init_random,2024-03-14 20:33:41.883137
dbpedia5,200,200,random,BERT,BERT,2,23,5000,0.9881915226678436,init_random,2024-03-14 21:19:48.640948
dbpedia5,200,200,real,BERT,BERT,0,-1,200,0.9679549872895384,init_random,2024-03-08 21:23:43.281323
dbpedia5,200,200,real,BERT,BERT,0,0,400,0.9849962701618276,init_random,2024-03-08 21:50:33.195140
dbpedia5,200,200,real,BERT,BERT,0,1,600,0.987807013713417,init_random,2024-03-08 22:18:25.214622
dbpedia5,200,200,real,BERT,BERT,0,2,800,0.9876156315483152,init_random,2024-03-08 22:45:10.909186
dbpedia5,200,200,real,BERT,BERT,0,3,1000,0.9847906569494584,init_random,2024-03-08 23:13:30.485556
dbpedia5,200,200,real,BERT,BERT,0,4,1200,0.9870007297744084,init_random,2024-03-08 23:48:23.536405
dbpedia5,200,200,real,BERT,BERT,0,5,1400,0.9883964173623138,init_random,2024-03-09 00:21:17.432625
dbpedia5,200,200,real,BERT,BERT,0,6,1600,0.9888003976000992,init_random,2024-03-09 00:55:25.764078
dbpedia5,200,200,real,BERT,BERT,0,7,1800,0.9868107225888008,init_random,2024-03-09 01:32:44.521007
dbpedia5,200,200,real,BERT,BERT,0,8,2000,0.9886097611682422,init_random,2024-03-09 02:14:19.607884
dbpedia5,200,200,real,BERT,BERT,0,9,2200,0.9874053648484936,init_random,2024-03-09 02:52:50.312083
dbpedia5,200,200,real,BERT,BERT,0,10,2400,0.989005074510476,init_random,2024-03-09 03:28:07.383747
dbpedia5,200,200,real,BERT,BERT,0,11,2600,0.986809469957754,init_random,2024-03-09 04:10:13.540596
dbpedia5,200,200,real,BERT,BERT,0,12,2800,0.9872074555861042,init_random,2024-03-09 04:46:41.698419
dbpedia5,200,200,real,BERT,BERT,0,13,3000,0.9878082359111672,init_random,2024-03-09 05:28:09.051263
dbpedia5,200,200,real,BERT,BERT,0,14,3200,0.98540087733849,init_random,2024-03-09 06:09:51.501732
dbpedia5,200,200,real,BERT,BERT,0,15,3400,0.9884091133126548,init_random,2024-03-09 06:50:35.359238
dbpedia5,200,200,real,BERT,BERT,0,16,3600,0.9882033427596816,init_random,2024-03-09 07:29:32.247238
dbpedia5,200,200,real,BERT,BERT,0,17,3800,0.9872042453223642,init_random,2024-03-09 08:10:12.120373
dbpedia5,200,200,real,BERT,BERT,0,18,4000,0.9882081563000156,init_random,2024-03-09 08:55:01.295447
dbpedia5,200,200,real,BERT,BERT,0,19,4200,0.9878099485895048,init_random,2024-03-09 09:38:44.130328
dbpedia5,200,200,real,BERT,BERT,0,20,4400,0.9898068040303708,init_random,2024-03-09 10:24:33.059719
dbpedia5,200,200,real,BERT,BERT,0,21,4600,0.9882074316773828,init_random,2024-03-09 11:11:08.923435
dbpedia5,200,200,real,BERT,BERT,0,22,4800,0.9874094320504782,init_random,2024-03-09 11:58:58.245046
dbpedia5,200,200,real,BERT,BERT,0,23,5000,0.986807570129796,init_random,2024-03-09 12:47:22.801467
dbpedia5,200,200,real,BERT,BERT,1,-1,200,0.97502839003913,init_random,2024-03-11 16:01:26.763217
dbpedia5,200,200,real,BERT,BERT,1,0,400,0.9862318653553216,init_random,2024-03-11 16:16:18.100543
dbpedia5,200,200,real,BERT,BERT,1,1,600,0.9864013803387666,init_random,2024-03-11 16:31:02.083869
dbpedia5,200,200,real,BERT,BERT,1,2,800,0.9842073803421733,init_random,2024-03-11 16:47:24.265395
dbpedia5,200,200,real,BERT,BERT,1,3,1000,0.9886086126207878,init_random,2024-03-11 17:05:59.524550
dbpedia5,200,200,real,BERT,BERT,1,4,1200,0.9888006098318584,init_random,2024-03-11 17:26:50.412820
dbpedia5,200,200,real,BERT,BERT,1,5,1400,0.9876042858186628,init_random,2024-03-11 17:48:37.647654
dbpedia5,200,200,real,BERT,BERT,1,6,1600,0.9898027357100748,init_random,2024-03-11 18:12:43.841576
dbpedia5,200,200,real,BERT,BERT,1,7,1800,0.9862065796078964,init_random,2024-03-11 18:37:36.930226
dbpedia5,200,200,real,BERT,BERT,1,8,2000,0.9888072857571296,init_random,2024-03-11 19:03:12.645884
dbpedia5,200,200,real,BERT,BERT,1,9,2200,0.9880075157359856,init_random,2024-03-11 19:31:01.318046
dbpedia5,200,200,real,BERT,BERT,1,10,2400,0.9886076169589784,init_random,2024-03-11 19:59:41.818150
dbpedia5,200,200,real,BERT,BERT,1,11,2600,0.9886089300827254,init_random,2024-03-11 20:30:08.467588
dbpedia5,200,200,real,BERT,BERT,1,12,2800,0.9892116448658232,init_random,2024-03-11 21:02:24.388278
dbpedia5,200,200,real,BERT,BERT,1,13,3000,0.9896047447331258,init_random,2024-03-11 21:36:43.428733
